Time,Displacement,Force
(s),(mm),(kN)
"44.9200","7.4813","1.0871"
"44.9400","7.4846","1.0870"
"44.9600","7.4879","1.0867"
"44.9800","7.4913","1.0862"
"45.0000","7.4946","1.0859"
"45.0200","7.4980","1.0859"
"45.0400","7.5013","1.0858"
"45.0600","7.5046","1.0854"
"45.0800","7.5079","1.0851"
"45.1000","7.5113","1.0848"
"45.1200","7.5146","1.0845"
"45.1400","7.5179","1.0843"
"45.1600","7.5213","1.0840"
"45.1800","7.5246","1.0840"
"45.2000","7.5279","1.0837"
"45.2200","7.5313","1.0834"
"45.2400","7.5346","1.0831"
"45.2600","7.5380","1.0827"
"45.2800","7.5413","1.0825"
"45.3000","7.5446","1.0824"
"45.3200","7.5479","1.0821"
"45.3400","7.5512","1.0819"
"45.3600","7.5546","1.0817"
"45.3800","7.5579","1.0815"
"45.4000","7.5613","1.0813"
"45.4200","7.5646","1.0811"
"45.4400","7.5679","1.0809"
"45.4600","7.5713","1.0806"
"45.4800","7.5746","1.0804"
"45.5000","7.5779","1.0802"
"45.5200","7.5813","1.0798"
"45.5400","7.5846","1.0793"
"45.5600","7.5879","1.0789"
"45.5800","7.5912","1.0789"
"45.6000","7.5946","1.0787"
"45.6200","7.5980","1.0787"
"45.6400","7.6013","1.0784"
"45.6600","7.6046","1.0780"
"45.6800","7.6080","1.0779"
"45.7000","7.6113","1.0775"
"45.7200","7.6146","1.0770"
"45.7400","7.6179","1.0768"
"45.7600","7.6213","1.0767"
"45.7800","7.6246","1.0765"
"45.8000","7.6279","1.0762"
"45.8200","7.6313","1.0761"
"45.8400","7.6346","1.0756"
"45.8600","7.6379","1.0754"
"45.8800","7.6413","1.0750"
"45.9000","7.6446","1.0748"
"45.9200","7.6479","1.0746"
"45.9400","7.6513","1.0742"
"45.9600","7.6546","1.0738"
"45.9800","7.6580","1.0737"
"46.0000","7.6613","1.0735"
"46.0200","7.6646","1.0731"
"46.0400","7.6680","1.0728"
"46.0600","7.6713","1.0727"
"46.0800","7.6746","1.0724"
"46.1000","7.6780","1.0722"
"46.1200","7.6813","1.0720"
"46.1400","7.6846","1.0717"
"46.1600","7.6879","1.0715"
"46.1800","7.6913","1.0713"
"46.2000","7.6946","1.0711"
"46.2200","7.6980","1.0709"
"46.2400","7.7013","1.0704"
"46.2600","7.7046","1.0703"
"46.2800","7.7080","1.0702"
"46.3000","7.7113","1.0699"
"46.3200","7.7146","1.0694"
"46.3400","7.7180","1.0692"
"46.3600","7.7213","1.0691"
"46.3800","7.7246","1.0688"
"46.4000","7.7279","1.0687"
"46.4200","7.7313","1.0685"
"46.4400","7.7346","1.0685"
"46.4600","7.7379","1.0681"
"46.4800","7.7413","1.0677"
"46.5000","7.7446","1.0673"
"46.5200","7.7479","1.0673"
"46.5400","7.7513","1.0671"
"46.5600","7.7546","1.0669"
"46.5800","7.7579","1.0668"
"46.6000","7.7613","1.0662"
"46.6200","7.7646","1.0659"
"46.6400","7.7679","1.0658"
"46.6600","7.7713","1.0655"
"46.6800","7.7746","1.0652"
"46.7000","7.7779","1.0649"
"46.7200","7.7813","1.0649"
"46.7400","7.7846","1.0647"
"46.7600","7.7879","1.0644"
"46.7800","7.7912","1.0641"
"46.8000","7.7946","1.0639"
"46.8200","7.7979","1.0638"
"46.8400","7.8013","1.0635"
"46.8600","7.8046","1.0632"
"46.8800","7.8079","1.0629"
"46.9000","7.8113","1.0626"
"46.9200","7.8146","1.0625"
"46.9400","7.8179","1.0623"
"46.9600","7.8213","1.0621"
"46.9800","7.8246","1.0618"
"47.0000","7.8279","1.0617"
"47.0200","7.8313","1.0615"
"47.0400","7.8346","1.0613"
"47.0600","7.8379","1.0609"
"47.0800","7.8412","1.0604"
"47.1000","7.8446","1.0601"
"47.1200","7.8479","1.0598"
"47.1400","7.8512","1.0596"
"47.1600","7.8546","1.0598"
"47.1800","7.8579","1.0596"
"47.2000","7.8612","1.0592"
"47.2200","7.8646","1.0586"
"47.2400","7.8679","1.0584"
"47.2600","7.8713","1.0584"
"47.2800","7.8746","1.0582"
"47.3000","7.8779","1.0579"
"47.3200","7.8813","1.0576"
"47.3400","7.8846","1.0574"
"47.3600","7.8879","1.0572"
"47.3800","7.8913","1.0569"
"47.4000","7.8946","1.0567"
"47.4200","7.8979","1.0565"
"47.4400","7.9013","1.0563"
"47.4600","7.9046","1.0559"
"47.4800","7.9079","1.0557"
"47.5000","7.9113","1.0554"
"47.5200","7.9146","1.0552"
"47.5400","7.9179","1.0549"
"47.5600","7.9213","1.0546"
"47.5800","7.9246","1.0546"
"47.6000","7.9279","1.0542"
"47.6200","7.9313","1.0538"
"47.6400","7.9346","1.0536"
"47.6600","7.9380","1.0533"
"47.6800","7.9413","1.0531"
"47.7000","7.9446","1.0529"
"47.7200","7.9479","1.0528"
"47.7400","7.9513","1.0524"
"47.7600","7.9546","1.0521"
"47.7800","7.9579","1.0518"
"47.8000","7.9612","1.0516"
"47.8200","7.9646","1.0512"
"47.8400","7.9679","1.0510"
"47.8600","7.9713","1.0510"
"47.8800","7.9746","1.0506"
"47.9000","7.9779","1.0504"
"47.9200","7.9813","1.0502"
"47.9400","7.9846","1.0500"
"47.9600","7.9879","1.0498"
"47.9800","7.9913","1.0494"
"48.0000","7.9946","1.0491"
"48.0200","7.9979","1.0490"
"48.0400","8.0012","1.0491"
"48.0600","8.0046","1.0487"
"48.0800","8.0079","1.0484"
"48.1000","8.0113","1.0484"
"48.1200","8.0146","1.0480"
"48.1400","8.0179","1.0478"
"48.1600","8.0213","1.0474"
"48.1800","8.0246","1.0473"
"48.2000","8.0279","1.0471"
"48.2200","8.0313","1.0468"
"48.2400","8.0346","1.0466"
"48.2600","8.0379","1.0465"
"48.2800","8.0413","1.0463"
"48.3000","8.0446","1.0459"
"48.3200","8.0479","1.0457"
"48.3400","8.0512","1.0452"
"48.3600","8.0546","1.0451"
"48.3800","8.0579","1.0452"
"48.4000","8.0613","1.0451"
"48.4200","8.0646","1.0447"
"48.4400","8.0680","1.0443"
"48.4600","8.0713","1.0441"
"48.4800","8.0746","1.0439"
"48.5000","8.0779","1.0436"
"48.5200","8.0813","1.0433"
"48.5400","8.0846","1.0432"
"48.5600","8.0880","1.0429"
"48.5800","8.0913","1.0426"
"48.6000","8.0946","1.0425"
"48.6200","8.0980","1.0423"
"48.6400","8.1013","1.0423"
"48.6600","8.1046","1.0421"
"48.6800","8.1080","1.0418"
"48.7000","8.1113","1.0415"
"48.7200","8.1146","1.0412"
"48.7400","8.1180","1.0409"
"48.7600","8.1213","1.0407"
"48.7800","8.1246","1.0405"
"48.8000","8.1280","1.0403"
"48.8200","8.1313","1.0400"
"48.8400","8.1346","1.0398"
"48.8600","8.1380","1.0396"
"48.8800","8.1413","1.0394"
"48.9000","8.1446","1.0391"
"48.9200","8.1480","1.0392"
"48.9400","8.1513","1.0389"
"48.9600","8.1546","1.0385"
"48.9800","8.1580","1.0382"
"49.0000","8.1613","1.0380"
"49.0200","8.1646","1.0378"
"49.0400","8.1679","1.0376"
"49.0600","8.1713","1.0375"
"49.0800","8.1746","1.0375"
"49.1000","8.1779","1.0371"
"49.1200","8.1813","1.0365"
"49.1400","8.1846","1.0364"
"49.1600","8.1879","1.0362"
"49.1800","8.1913","1.0361"
"49.2000","8.1946","1.0360"
"49.2200","8.1979","1.0359"
"49.2400","8.2013","1.0357"
"49.2600","8.2046","1.0353"
"49.2800","8.2079","1.0351"
"49.3000","8.2113","1.0351"
"49.3200","8.2146","1.0350"
"49.3400","8.2179","1.0347"
"49.3600","8.2212","1.0341"
"49.3800","8.2246","1.0340"
"49.4000","8.2279","1.0340"
"49.4200","8.2313","1.0338"
"49.4400","8.2346","1.0334"
"49.4600","8.2379","1.0332"
"49.4800","8.2413","1.0330"
"49.5000","8.2446","1.0328"
"49.5200","8.2479","1.0325"
"49.5400","8.2513","1.0324"
"49.5600","8.2546","1.0322"
"49.5800","8.2579","1.0322"
"49.6000","8.2613","1.0320"
"49.6200","8.2646","1.0318"
"49.6400","8.2679","1.0314"
"49.6600","8.2713","1.0310"
"49.6800","8.2746","1.0310"
"49.7000","8.2779","1.0307"
"49.7200","8.2813","1.0307"
"49.7400","8.2846","1.0306"
"49.7600","8.2879","1.0304"
"49.7800","8.2913","1.0300"
"49.8000","8.2946","1.0297"
"49.8200","8.2980","1.0296"
"49.8400","8.3013","1.0295"
"49.8600","8.3046","1.0292"
"49.8800","8.3080","1.0289"
"49.9000","8.3113","1.0287"
"49.9200","8.3146","1.0285"
"49.9400","8.3180","1.0283"
"49.9600","8.3213","1.0282"
"49.9800","8.3246","1.0279"
"50.0000","8.3280","1.0277"
"50.0200","8.3313","1.0274"
"50.0400","8.3346","1.0273"
"50.0600","8.3380","1.0270"
"50.0800","8.3413","1.0265"
"50.1000","8.3446","1.0265"
"50.1200","8.3479","1.0265"
"50.1400","8.3513","1.0262"
"50.1600","8.3546","1.0260"
"50.1800","8.3579","1.0256"
"50.2000","8.3613","1.0254"
"50.2200","8.3646","1.0252"
"50.2400","8.3679","1.0250"
"50.2600","8.3713","1.0248"
"50.2800","8.3746","1.0244"
"50.3000","8.3779","1.0241"
"50.3200","8.3813","1.0240"
"50.3400","8.3846","1.0239"
"50.3600","8.3879","1.0236"
"50.3800","8.3913","1.0232"
"50.4000","8.3946","1.0232"
"50.4200","8.3979","1.0229"
"50.4400","8.4013","1.0227"
"50.4600","8.4046","1.0226"
"50.4800","8.4079","1.0225"
"50.5000","8.4113","1.0224"
"50.5200","8.4146","1.0220"
"50.5400","8.4179","1.0220"
"50.5600","8.4213","1.0217"
"50.5800","8.4246","1.0214"
"50.6000","8.4279","1.0212"
"50.6200","8.4313","1.0209"
"50.6400","8.4346","1.0206"
"50.6600","8.4379","1.0205"
"50.6800","8.4412","1.0202"
"50.7000","8.4446","1.0201"
"50.7200","8.4479","1.0201"
"50.7400","8.4512","1.0198"
"50.7600","8.4546","1.0195"
"50.7800","8.4579","1.0194"
"50.8000","8.4613","1.0193"
"50.8200","8.4646","1.0190"
"50.8400","8.4679","1.0191"
"50.8600","8.4713","1.0188"
"50.8800","8.4746","1.0184"
"50.9000","8.4779","1.0183"
"50.9200","8.4813","1.0181"
"50.9400","8.4846","1.0178"
"50.9600","8.4879","1.0175"
"50.9800","8.4913","1.0174"
"51.0000","8.4946","1.0174"
"51.0200","8.4979","1.0172"
"51.0400","8.5013","1.0170"
"51.0600","8.5046","1.0169"
"51.0800","8.5079","1.0167"
"51.1000","8.5113","1.0165"
"51.1200","8.5146","1.0162"
"51.1400","8.5180","1.0160"
"51.1600","8.5213","1.0158"
"51.1800","8.5246","1.0157"
"51.2000","8.5280","1.0157"
"51.2200","8.5313","1.0154"
"51.2400","8.5346","1.0150"
"51.2600","8.5379","1.0150"
"51.2800","8.5413","1.0149"
"51.3000","8.5446","1.0148"
"51.3200","8.5479","1.0146"
"51.3400","8.5513","1.0143"
"51.3600","8.5546","1.0140"
"51.3800","8.5580","1.0138"
"51.4000","8.5613","1.0136"
"51.4200","8.5646","1.0134"
"51.4400","8.5679","1.0132"
"51.4600","8.5713","1.0131"
"51.4800","8.5746","1.0129"
"51.5000","8.5779","1.0126"
"51.5200","8.5812","1.0123"
"51.5400","8.5846","1.0120"
"51.5600","8.5880","1.0118"
"51.5800","8.5913","1.0117"
"51.6000","8.5946","1.0115"
"51.6200","8.5980","1.0115"
"51.6400","8.6013","1.0113"
"51.6600","8.6046","1.0111"
"51.6800","8.6080","1.0109"
"51.7000","8.6113","1.0107"
"51.7200","8.6146","1.0105"
"51.7400","8.6179","1.0103"
"51.7600","8.6213","1.0103"
"51.7800","8.6246","1.0099"
"51.8000","8.6279","1.0095"
"51.8200","8.6313","1.0092"
"51.8400","8.6346","1.0092"
"51.8600","8.6380","1.0091"
"51.8800","8.6413","1.0087"
"51.9000","8.6446","1.0082"
"51.9200","8.6479","1.0082"
"51.9400","8.6513","1.0082"
"51.9600","8.6546","1.0080"
"51.9800","8.6579","1.0080"
"52.0000","8.6613","1.0079"
"52.0200","8.6646","1.0076"
"52.0400","8.6679","1.0074"
"52.0600","8.6713","1.0070"
"52.0800","8.6746","1.0069"
"52.1000","8.6780","1.0068"
"52.1200","8.6813","1.0064"
"52.1400","8.6846","1.0061"
"52.1600","8.6879","1.0060"
"52.1800","8.6913","1.0060"
"52.2000","8.6946","1.0056"
"52.2200","8.6979","1.0055"
"52.2400","8.7013","1.0055"
"52.2600","8.7046","1.0054"
"52.2800","8.7079","1.0053"
"52.3000","8.7113","1.0050"
"52.3200","8.7146","1.0048"
"52.3400","8.7179","1.0045"
"52.3600","8.7213","1.0043"
"52.3800","8.7246","1.0039"
"52.4000","8.7279","1.0037"
"52.4200","8.7313","1.0036"
"52.4400","8.7346","1.0033"
"52.4600","8.7380","1.0032"
"52.4800","8.7413","1.0028"
"52.5000","8.7446","1.0029"
"52.5200","8.7480","1.0026"
"52.5400","8.7513","1.0022"
"52.5600","8.7546","1.0020"
"52.5800","8.7579","1.0016"
"52.6000","8.7613","1.0018"
"52.6200","8.7646","1.0017"
"52.6400","8.7680","1.0013"
"52.6600","8.7713","1.0012"
"52.6800","8.7746","1.0011"
"52.7000","8.7779","1.0008"
"52.7200","8.7813","1.0006"
"52.7400","8.7846","1.0005"
"52.7600","8.7880","1.0003"
"52.7800","8.7913","1.0001"
"52.8000","8.7946","1.0000"
"52.8200","8.7980","0.9997"
"52.8400","8.8013","0.9993"
"52.8600","8.8046","0.9992"
"52.8800","8.8079","0.9989"
"52.9000","8.8113","0.9986"
"52.9200","8.8146","0.9985"
"52.9400","8.8179","0.9983"
"52.9600","8.8213","0.9981"
"52.9800","8.8246","0.9979"
"53.0000","8.8279","0.9979"
"53.0200","8.8313","0.9977"
"53.0400","8.8346","0.9975"
"53.0600","8.8380","0.9972"
"53.0800","8.8413","0.9972"
"53.1000","8.8446","0.9968"
"53.1200","8.8479","0.9968"
"53.1400","8.8512","0.9966"
"53.1600","8.8546","0.9963"
"53.1800","8.8579","0.9959"
"53.2000","8.8613","0.9958"
"53.2200","8.8646","0.9957"
"53.2400","8.8679","0.9955"
"53.2600","8.8713","0.9952"
"53.2800","8.8746","0.9949"
"53.3000","8.8779","0.9948"
"53.3200","8.8813","0.9948"
"53.3400","8.8846","0.9947"
"53.3600","8.8879","0.9944"
"53.3800","8.8913","0.9942"
"53.4000","8.8946","0.9940"
"53.4200","8.8979","0.9937"
"53.4400","8.9013","0.9937"
"53.4600","8.9046","0.9933"
"53.4800","8.9080","0.9929"
"53.5000","8.9113","0.9929"
"53.5200","8.9146","0.9928"
"53.5400","8.9180","0.9925"
"53.5600","8.9213","0.9923"
"53.5800","8.9246","0.9923"
"53.6000","8.9280","0.9921"
"53.6200","8.9313","0.9919"
"53.6400","8.9346","0.9918"
"53.6600","8.9379","0.9916"
"53.6800","8.9413","0.9915"
"53.7000","8.9446","0.9913"
"53.7200","8.9480","0.9910"
"53.7400","8.9513","0.9908"
"53.7600","8.9547","0.9906"
"53.7800","8.9580","0.9905"
"53.8000","8.9613","0.9903"
"53.8200","8.9646","0.9900"
"53.8400","8.9679","0.9898"
"53.8600","8.9713","0.9897"
"53.8800","8.9746","0.9896"
"53.9000","8.9779","0.9893"
"53.9200","8.9813","0.9891"
"53.9400","8.9846","0.9889"
"53.9600","8.9879","0.9888"
"53.9800","8.9913","0.9887"
"54.0000","8.9946","0.9885"
"54.0200","8.9979","0.9883"
"54.0400","9.0013","0.9883"
"54.0600","9.0046","0.9880"
"54.0800","9.0080","0.9878"
"54.1000","9.0113","0.9876"
"54.1200","9.0146","0.9872"
"54.1400","9.0179","0.9870"
"54.1600","9.0213","0.9869"
"54.1800","9.0246","0.9870"
"54.2000","9.0279","0.9868"
"54.2200","9.0313","0.9867"
"54.2400","9.0346","0.9863"
"54.2600","9.0379","0.9863"
"54.2800","9.0412","0.9862"
"54.3000","9.0446","0.9859"
"54.3200","9.0479","0.9857"
"54.3400","9.0513","0.9856"
"54.3600","9.0546","0.9851"
"54.3800","9.0580","0.9850"
"54.4000","9.0613","0.9851"
"54.4200","9.0646","0.9848"
"54.4400","9.0679","0.9844"
"54.4600","9.0713","0.9844"
"54.4800","9.0746","0.9843"
"54.5000","9.0780","0.9842"
"54.5200","9.0813","0.9839"
"54.5400","9.0846","0.9838"
"54.5600","9.0879","0.9837"
"54.5800","9.0913","0.9834"
"54.6000","9.0946","0.9833"
"54.6200","9.0980","0.9831"
"54.6400","9.1013","0.9832"
"54.6600","9.1046","0.9829"
"54.6800","9.1080","0.9825"
"54.7000","9.1113","0.9823"
"54.7200","9.1146","0.9820"
"54.7400","9.1179","0.9819"
"54.7600","9.1212","0.9819"
"54.7800","9.1246","0.9816"
"54.8000","9.1279","0.9813"
"54.8200","9.1313","0.9812"
"54.8400","9.1346","0.9812"
"54.8600","9.1379","0.9809"
"54.8800","9.1413","0.9807"
"54.9000","9.1446","0.9806"
"54.9200","9.1479","0.9807"
"54.9400","9.1513","0.9807"
"54.9600","9.1546","0.9806"
"54.9800","9.1579","0.9802"
"55.0000","9.1613","0.9799"
"55.0200","9.1646","0.9797"
"55.0400","9.1680","0.9796"
"55.0600","9.1713","0.9796"
"55.0800","9.1746","0.9794"
"55.1000","9.1780","0.9794"
"55.1200","9.1813","0.9792"
"55.1400","9.1847","0.9789"
"55.1600","9.1880","0.9786"
"55.1800","9.1913","0.9785"
"55.2000","9.1946","0.9783"
"55.2200","9.1980","0.9783"
"55.2400","9.2013","0.9782"
"55.2600","9.2046","0.9779"
"55.2800","9.2080","0.9774"
"55.3000","9.2113","0.9774"
"55.3200","9.2146","0.9772"
"55.3400","9.2179","0.9771"
"55.3600","9.2213","0.9769"
"55.3800","9.2246","0.9769"
"55.4000","9.2280","0.9767"
"55.4200","9.2313","0.9765"
"55.4400","9.2346","0.9763"
"55.4600","9.2379","0.9761"
"55.4800","9.2413","0.9760"
"55.5000","9.2446","0.9758"
"55.5200","9.2479","0.9756"
"55.5400","9.2513","0.9755"
"55.5600","9.2546","0.9754"
"55.5800","9.2579","0.9752"
"55.6000","9.2613","0.9749"
"55.6200","9.2646","0.9746"
"55.6400","9.2679","0.9745"
"55.6600","9.2713","0.9744"
"55.6800","9.2746","0.9744"
"55.7000","9.2780","0.9742"
"55.7200","9.2813","0.9740"
"55.7400","9.2846","0.9737"
"55.7600","9.2879","0.9736"
"55.7800","9.2913","0.9734"
"55.8000","9.2946","0.9733"
"55.8200","9.2979","0.9731"
"55.8400","9.3012","0.9728"
"55.8600","9.3046","0.9727"
"55.8800","9.3079","0.9724"
"55.9000","9.3113","0.9723"
"55.9200","9.3146","0.9722"
"55.9400","9.3180","0.9720"
"55.9600","9.3213","0.9720"
"55.9800","9.3246","0.9719"
"56.0000","9.3279","0.9716"
"56.0200","9.3313","0.9712"
"56.0400","9.3346","0.9711"
"56.0600","9.3379","0.9709"
"56.0800","9.3413","0.9706"
"56.1000","9.3446","0.9705"
"56.1200","9.3479","0.9704"
"56.1400","9.3513","0.9701"
"56.1600","9.3546","0.9701"
"56.1800","9.3579","0.9702"
"56.2000","9.3613","0.9702"
"56.2200","9.3646","0.9699"
"56.2400","9.3680","0.9695"
"56.2600","9.3713","0.9692"
"56.2800","9.3746","0.9689"
"56.3000","9.3779","0.9691"
"56.3200","9.3813","0.9690"
"56.3400","9.3846","0.9689"
"56.3600","9.3879","0.9687"
"56.3800","9.3913","0.9683"
"56.4000","9.3946","0.9682"
"56.4200","9.3979","0.9681"
"56.4400","9.4013","0.9678"
"56.4600","9.4046","0.9677"
"56.4800","9.4080","0.9675"
"56.5000","9.4113","0.9673"
"56.5200","9.4146","0.9673"
"56.5400","9.4179","0.9672"
"56.5600","9.4212","0.9672"
"56.5800","9.4246","0.9669"
"56.6000","9.4279","0.9666"
"56.6200","9.4312","0.9663"
"56.6400","9.4346","0.9663"
"56.6600","9.4379","0.9662"
"56.6800","9.4412","0.9661"
"56.7000","9.4446","0.9659"
"56.7200","9.4479","0.9657"
"56.7400","9.4512","0.9656"
"56.7600","9.4546","0.9656"
"56.7800","9.4579","0.9654"
"56.8000","9.4613","0.9650"
"56.8200","9.4646","0.9649"
"56.8400","9.4679","0.9648"
"56.8600","9.4712","0.9646"
"56.8800","9.4746","0.9646"
"56.9000","9.4779","0.9646"
"56.9200","9.4813","0.9645"
"56.9400","9.4846","0.9642"
"56.9600","9.4880","0.9639"
"56.9800","9.4913","0.9640"
"57.0000","9.4946","0.9637"
"57.0200","9.4980","0.9635"
"57.0400","9.5013","0.9633"
"57.0600","9.5046","0.9632"
"57.0800","9.5079","0.9633"
"57.1000","9.5113","0.9631"
"57.1200","9.5146","0.9629"
"57.1400","9.5179","0.9627"
"57.1600","9.5212","0.9625"
"57.1800","9.5246","0.9624"
"57.2000","9.5279","0.9621"
"57.2200","9.5313","0.9620"
"57.2400","9.5346","0.9617"
"57.2600","9.5379","0.9618"
"57.2800","9.5413","0.9618"
"57.3000","9.5446","0.9616"
"57.3200","9.5480","0.9613"
"57.3400","9.5513","0.9611"
"57.3600","9.5546","0.9610"
"57.3800","9.5580","0.9611"
"57.4000","9.5613","0.9609"
"57.4200","9.5646","0.9606"
"57.4400","9.5679","0.9603"
"57.4600","9.5713","0.9600"
"57.4800","9.5746","0.9599"
"57.5000","9.5779","0.9599"
"57.5200","9.5813","0.9598"
"57.5400","9.5846","0.9596"
"57.5600","9.5880","0.9594"
"57.5800","9.5913","0.9593"
"57.6000","9.5946","0.9592"
"57.6200","9.5980","0.9591"
"57.6400","9.6013","0.9588"
"57.6600","9.6046","0.9588"
"57.6800","9.6080","0.9586"
"57.7000","9.6113","0.9584"
"57.7200","9.6146","0.9584"
"57.7400","9.6180","0.9580"
"57.7600","9.6213","0.9576"
"57.7800","9.6246","0.9576"
"57.8000","9.6280","0.9578"
"57.8200","9.6313","0.9575"
"57.8400","9.6346","0.9574"
"57.8600","9.6380","0.9574"
"57.8800","9.6413","0.9571"
"57.9000","9.6446","0.9570"
"57.9200","9.6479","0.9568"
"57.9400","9.6513","0.9565"
"57.9600","9.6546","0.9561"
"57.9800","9.6579","0.9561"
"58.0000","9.6613","0.9559"
"58.0200","9.6646","0.9560"
"58.0400","9.6679","0.9558"
"58.0600","9.6713","0.9557"
"58.0800","9.6746","0.9555"
"58.1000","9.6780","0.9554"
"58.1200","9.6813","0.9553"
"58.1400","9.6846","0.9551"
"58.1600","9.6879","0.9549"
"58.1800","9.6913","0.9548"
"58.2000","9.6946","0.9545"
"58.2200","9.6979","0.9543"
"58.2400","9.7013","0.9541"
"58.2600","9.7046","0.9539"
"58.2800","9.7079","0.9538"
"58.3000","9.7113","0.9537"
"58.3200","9.7146","0.9536"
"58.3400","9.7179","0.9536"
"58.3600","9.7213","0.9532"
"58.3800","9.7246","0.9530"
"58.4000","9.7279","0.9532"
"58.4200","9.7313","0.9530"
"58.4400","9.7346","0.9528"
"58.4600","9.7379","0.9528"
"58.4800","9.7413","0.9527"
"58.5000","9.7446","0.9525"
"58.5200","9.7479","0.9523"
"58.5400","9.7513","0.9519"
"58.5600","9.7546","0.9517"
"58.5800","9.7580","0.9517"
"58.6000","9.7613","0.9517"
"58.6200","9.7646","0.9515"
"58.6400","9.7680","0.9514"
"58.6600","9.7713","0.9513"
"58.6800","9.7746","0.9511"
"58.7000","9.7779","0.9508"
"58.7200","9.7813","0.9506"
"58.7400","9.7846","0.9505"
"58.7600","9.7879","0.9504"
"58.7800","9.7913","0.9504"
"58.8000","9.7946","0.9503"
"58.8200","9.7979","0.9501"
"58.8400","9.8013","0.9500"
"58.8600","9.8046","0.9496"
"58.8800","9.8079","0.9494"
"58.9000","9.8113","0.9492"
"58.9200","9.8146","0.9492"
"58.9400","9.8180","0.9491"
"58.9600","9.8213","0.9490"
"58.9800","9.8246","0.9487"
"59.0000","9.8279","0.9486"
"59.0200","9.8313","0.9484"
"59.0400","9.8346","0.9484"
"59.0600","9.8379","0.9482"
"59.0800","9.8413","0.9480"
"59.1000","9.8446","0.9478"
"59.1200","9.8479","0.9477"
"59.1400","9.8513","0.9477"
"59.1600","9.8546","0.9475"
"59.1800","9.8579","0.9474"
"59.2000","9.8612","0.9471"
"59.2200","9.8646","0.9470"
"59.2400","9.8679","0.9470"
"59.2600","9.8713","0.9468"
"59.2800","9.8746","0.9468"
"59.3000","9.8779","0.9466"
"59.3200","9.8813","0.9461"
"59.3400","9.8846","0.9460"
"59.3600","9.8879","0.9456"
"59.3800","9.8913","0.9456"
"59.4000","9.8946","0.9456"
"59.4200","9.8979","0.9456"
"59.4400","9.9013","0.9456"
"59.4600","9.9046","0.9454"
"59.4800","9.9079","0.9451"
"59.5000","9.9113","0.9450"
"59.5200","9.9146","0.9447"
"59.5400","9.9179","0.9445"
"59.5600","9.9213","0.9443"
"59.5800","9.9246","0.9442"
"59.6000","9.9279","0.9439"
"59.6200","9.9313","0.9438"
"59.6400","9.9346","0.9437"
"59.6600","9.9380","0.9438"
"59.6800","9.9413","0.9436"
"59.7000","9.9446","0.9434"
"59.7200","9.9480","0.9432"
"59.7400","9.9513","0.9430"
"59.7600","9.9546","0.9427"
"59.7800","9.9579","0.9426"
"59.8000","9.9613","0.9425"
"59.8200","9.9646","0.9423"
"59.8400","9.9679","0.9420"
"59.8600","9.9712","0.9419"
"59.8800","9.9746","0.9419"
"59.9000","9.9779","0.9418"
"59.9200","9.9813","0.9418"
"59.9400","9.9846","0.9417"
"59.9600","9.9879","0.9416"
"59.9800","9.9913","0.9412"
"60.0000","9.9946","0.9410"
"60.0200","9.9979","0.9410"
"60.0400","10.0013","0.9408"
"60.0600","10.0046","0.9409"
"60.0800","10.0080","0.9406"
"60.1000","10.0113","0.9406"
"60.1200","10.0146","0.9406"
"60.1400","10.0180","0.9402"
"60.1600","10.0213","0.9400"
"60.1800","10.0246","0.9398"
"60.2000","10.0280","0.9397"
"60.2200","10.0313","0.9396"
"60.2400","10.0346","0.9392"
"60.2600","10.0380","0.9391"
"60.2800","10.0413","0.9390"
"60.3000","10.0446","0.9392"
"60.3200","10.0479","0.9393"
"60.3400","10.0512","0.9388"
"60.3600","10.0546","0.9386"
"60.3800","10.0580","0.9384"
"60.4000","10.0613","0.9384"
"60.4200","10.0646","0.9381"
"60.4400","10.0679","0.9378"
"60.4600","10.0713","0.9377"
"60.4800","10.0746","0.9377"
"60.5000","10.0780","0.9376"
"60.5200","10.0813","0.9373"
"60.5400","10.0846","0.9372"
"60.5600","10.0880","0.9370"
"60.5800","10.0913","0.9367"
"60.6000","10.0946","0.9367"
"60.6200","10.0980","0.9366"
"60.6400","10.1013","0.9363"
"60.6600","10.1046","0.9362"
"60.6800","10.1079","0.9362"
"60.7000","10.1113","0.9360"
"60.7200","10.1146","0.9358"
"60.7400","10.1180","0.9358"
"60.7600","10.1213","0.9356"
"60.7800","10.1246","0.9353"
"60.8000","10.1279","0.9351"
"60.8200","10.1313","0.9350"
"60.8400","10.1346","0.9348"
"60.8600","10.1379","0.9348"
"60.8800","10.1412","0.9348"
"60.9000","10.1446","0.9345"
"60.9200","10.1479","0.9342"
"60.9400","10.1513","0.9339"
"60.9600","10.1546","0.9340"
"60.9800","10.1579","0.9341"
"61.0000","10.1613","0.9340"
"61.0200","10.1646","0.9340"
"61.0400","10.1679","0.9336"
"61.0600","10.1713","0.9333"
"61.0800","10.1746","0.9333"
"61.1000","10.1779","0.9332"
"61.1200","10.1813","0.9331"
"61.1400","10.1846","0.9329"
"61.1600","10.1879","0.9328"
"61.1800","10.1912","0.9325"
"61.2000","10.1946","0.9324"
"61.2200","10.1979","0.9323"
"61.2400","10.2013","0.9322"
"61.2600","10.2046","0.9323"
"61.2800","10.2080","0.9324"
"61.3000","10.2113","0.9322"
"61.3200","10.2146","0.9321"
"61.3400","10.2179","0.9317"
