Time,Displacement,Force
(s),(mm),(kN)
"77.5800","12.9248","0.7337"
"77.6000","12.9281","0.7338"
"77.6200","12.9315","0.7338"
"77.6400","12.9348","0.7337"
"77.6600","12.9381","0.7335"
"77.6800","12.9414","0.7335"
"77.7000","12.9448","0.7336"
"77.7200","12.9481","0.7336"
"77.7400","12.9514","0.7337"
"77.7600","12.9548","0.7335"
"77.7800","12.9581","0.7333"
"77.8000","12.9614","0.7333"
"77.8200","12.9648","0.7334"
"77.8400","12.9681","0.7332"
"77.8600","12.9714","0.7332"
"77.8800","12.9748","0.7333"
"77.9000","12.9781","0.7333"
"77.9200","12.9814","0.7331"
"77.9400","12.9848","0.7332"
"77.9600","12.9881","0.7331"
"77.9800","12.9914","0.7327"
"78.0000","12.9948","0.7326"
"78.0200","12.9981","0.7328"
"78.0400","13.0014","0.7327"
"78.0600","13.0048","0.7324"
"78.0800","13.0081","0.7326"
"78.1000","13.0114","0.7326"
"78.1200","13.0148","0.7327"
"78.1400","13.0181","0.7328"
"78.1600","13.0215","0.7328"
"78.1800","13.0248","0.7327"
"78.2000","13.0281","0.7326"
"78.2200","13.0315","0.7326"
"78.2400","13.0348","0.7323"
"78.2600","13.0381","0.7322"
"78.2800","13.0415","0.7321"
"78.3000","13.0448","0.7322"
"78.3200","13.0481","0.7322"
"78.3400","13.0515","0.7322"
"78.3600","13.0548","0.7319"
"78.3800","13.0581","0.7319"
"78.4000","13.0615","0.7320"
"78.4200","13.0648","0.7321"
"78.4400","13.0681","0.7320"
"78.4600","13.0715","0.7318"
"78.4800","13.0748","0.7317"
"78.5000","13.0781","0.7317"
"78.5200","13.0815","0.7319"
"78.5400","13.0848","0.7321"
"78.5600","13.0881","0.7320"
"78.5800","13.0915","0.7319"
"78.6000","13.0948","0.7317"
"78.6200","13.0981","0.7316"
"78.6400","13.1015","0.7316"
"78.6600","13.1048","0.7315"
"78.6800","13.1081","0.7314"
"78.7000","13.1115","0.7316"
"78.7200","13.1148","0.7317"
"78.7400","13.1181","0.7317"
"78.7600","13.1215","0.7316"
"78.7800","13.1248","0.7312"
"78.8000","13.1281","0.7311"
"78.8200","13.1315","0.7310"
"78.8400","13.1348","0.7311"
"78.8600","13.1381","0.7311"
"78.8800","13.1414","0.7313"
"78.9000","13.1448","0.7313"
"78.9200","13.1481","0.7312"
"78.9400","13.1514","0.7312"
"78.9600","13.1548","0.7311"
"78.9800","13.1581","0.7311"
"79.0000","13.1614","0.7309"
"79.0200","13.1648","0.7309"
"79.0400","13.1681","0.7309"
"79.0600","13.1714","0.7307"
"79.0800","13.1748","0.7307"
"79.1000","13.1781","0.7308"
"79.1200","13.1814","0.7308"
"79.1400","13.1848","0.7308"
"79.1600","13.1881","0.7310"
"79.1800","13.1914","0.7311"
"79.2000","13.1948","0.7310"
"79.2200","13.1981","0.7306"
"79.2400","13.2014","0.7305"
"79.2600","13.2048","0.7304"
"79.2800","13.2081","0.7304"
"79.3000","13.2114","0.7305"
"79.3200","13.2148","0.7306"
"79.3400","13.2181","0.7305"
"79.3600","13.2214","0.7304"
"79.3800","13.2248","0.7303"
"79.4000","13.2281","0.7303"
"79.4200","13.2314","0.7302"
"79.4400","13.2348","0.7302"
"79.4600","13.2381","0.7299"
"79.4800","13.2414","0.7297"
"79.5000","13.2448","0.7296"
"79.5200","13.2481","0.7300"
"79.5400","13.2515","0.7303"
"79.5600","13.2548","0.7302"
"79.5800","13.2582","0.7300"
"79.6000","13.2615","0.7298"
"79.6200","13.2648","0.7299"
"79.6400","13.2681","0.7299"
"79.6600","13.2714","0.7296"
"79.6800","13.2748","0.7297"
"79.7000","13.2781","0.7296"
"79.7200","13.2815","0.7296"
"79.7400","13.2848","0.7295"
"79.7600","13.2881","0.7295"
"79.7800","13.2915","0.7294"
"79.8000","13.2948","0.7294"
"79.8200","13.2981","0.7294"
"79.8400","13.3015","0.7293"
"79.8600","13.3048","0.7292"
"79.8800","13.3081","0.7293"
"79.9000","13.3115","0.7293"
"79.9200","13.3148","0.7292"
"79.9400","13.3181","0.7291"
"79.9600","13.3215","0.7289"
"79.9800","13.3248","0.7289"
"80.0000","13.3281","0.7289"
"80.0200","13.3315","0.7289"
"80.0400","13.3348","0.7290"
"80.0600","13.3381","0.7286"
"80.0800","13.3415","0.7286"
"80.1000","13.3448","0.7287"
"80.1200","13.3481","0.7290"
"80.1400","13.3515","0.7290"
"80.1600","13.3548","0.7289"
"80.1800","13.3581","0.7287"
"80.2000","13.3615","0.7284"
"80.2200","13.3648","0.7282"
"80.2400","13.3681","0.7282"
"80.2600","13.3715","0.7285"
"80.2800","13.3748","0.7285"
"80.3000","13.3781","0.7285"
"80.3200","13.3815","0.7285"
"80.3400","13.3848","0.7281"
"80.3600","13.3881","0.7281"
"80.3800","13.3915","0.7281"
"80.4000","13.3948","0.7284"
"80.4200","13.3981","0.7283"
"80.4400","13.4015","0.7281"
"80.4600","13.4048","0.7281"
"80.4800","13.4081","0.7281"
"80.5000","13.4115","0.7280"
"80.5200","13.4148","0.7279"
"80.5400","13.4181","0.7276"
"80.5600","13.4215","0.7277"
"80.5800","13.4248","0.7278"
"80.6000","13.4281","0.7277"
"80.6200","13.4315","0.7276"
"80.6400","13.4348","0.7274"
"80.6600","13.4381","0.7275"
"80.6800","13.4414","0.7274"
"80.7000","13.4448","0.7275"
"80.7200","13.4481","0.7274"
"80.7400","13.4514","0.7277"
"80.7600","13.4548","0.7278"
"80.7800","13.4581","0.7276"
"80.8000","13.4615","0.7275"
"80.8200","13.4648","0.7275"
"80.8400","13.4681","0.7274"
"80.8600","13.4715","0.7274"
"80.8800","13.4748","0.7275"
"80.9000","13.4781","0.7274"
"80.9200","13.4815","0.7274"
"80.9400","13.4848","0.7272"
"80.9600","13.4881","0.7271"
"80.9800","13.4915","0.7271"
"81.0000","13.4948","0.7270"
"81.0200","13.4981","0.7269"
"81.0400","13.5015","0.7270"
"81.0600","13.5048","0.7268"
"81.0800","13.5081","0.7268"
"81.1000","13.5115","0.7267"
"81.1200","13.5148","0.7266"
"81.1400","13.5181","0.7267"
"81.1600","13.5215","0.7268"
"81.1800","13.5248","0.7268"
"81.2000","13.5281","0.7266"
"81.2200","13.5315","0.7265"
"81.2400","13.5348","0.7263"
"81.2600","13.5381","0.7263"
"81.2800","13.5415","0.7265"
"81.3000","13.5448","0.7264"
"81.3200","13.5481","0.7264"
"81.3400","13.5514","0.7263"
"81.3600","13.5548","0.7263"
"81.3800","13.5581","0.7264"
"81.4000","13.5614","0.7264"
"81.4200","13.5648","0.7263"
"81.4400","13.5681","0.7262"
"81.4600","13.5714","0.7261"
"81.4800","13.5748","0.7260"
"81.5000","13.5781","0.7260"
"81.5200","13.5814","0.7260"
"81.5400","13.5848","0.7259"
"81.5600","13.5881","0.7258"
"81.5800","13.5915","0.7258"
"81.6000","13.5948","0.7258"
"81.6200","13.5981","0.7258"
"81.6400","13.6015","0.7259"
"81.6600","13.6048","0.7259"
"81.6800","13.6081","0.7259"
"81.7000","13.6115","0.7257"
"81.7200","13.6148","0.7259"
"81.7400","13.6181","0.7257"
"81.7600","13.6215","0.7257"
"81.7800","13.6248","0.7258"
"81.8000","13.6281","0.7256"
"81.8200","13.6315","0.7256"
"81.8400","13.6348","0.7257"
"81.8600","13.6382","0.7257"
"81.8800","13.6415","0.7255"
"81.9000","13.6448","0.7254"
"81.9200","13.6482","0.7252"
"81.9400","13.6515","0.7251"
"81.9600","13.6548","0.7253"
"81.9800","13.6581","0.7254"
"82.0000","13.6614","0.7254"
"82.0200","13.6648","0.7251"
"82.0400","13.6681","0.7252"
"82.0600","13.6715","0.7251"
"82.0800","13.6748","0.7250"
"82.1000","13.6781","0.7250"
"82.1200","13.6815","0.7251"
"82.1400","13.6848","0.7250"
"82.1600","13.6881","0.7248"
"82.1800","13.6915","0.7248"
"82.2000","13.6948","0.7250"
"82.2200","13.6981","0.7249"
"82.2400","13.7015","0.7249"
"82.2600","13.7048","0.7250"
"82.2800","13.7081","0.7247"
"82.3000","13.7115","0.7247"
"82.3200","13.7148","0.7249"
"82.3400","13.7181","0.7249"
"82.3600","13.7215","0.7249"
"82.3800","13.7248","0.7245"
"82.4000","13.7281","0.7244"
"82.4200","13.7314","0.7245"
"82.4400","13.7348","0.7245"
"82.4600","13.7381","0.7245"
"82.4800","13.7415","0.7244"
"82.5000","13.7448","0.7243"
"82.5200","13.7481","0.7244"
"82.5400","13.7514","0.7244"
"82.5600","13.7548","0.7244"
"82.5800","13.7581","0.7244"
"82.6000","13.7614","0.7243"
"82.6200","13.7648","0.7241"
"82.6400","13.7681","0.7242"
"82.6600","13.7714","0.7242"
"82.6800","13.7748","0.7242"
"82.7000","13.7781","0.7244"
"82.7200","13.7815","0.7244"
"82.7400","13.7848","0.7241"
"82.7600","13.7882","0.7241"
"82.7800","13.7915","0.7239"
"82.8000","13.7948","0.7239"
"82.8200","13.7981","0.7240"
"82.8400","13.8015","0.7241"
"82.8600","13.8048","0.7239"
"82.8800","13.8081","0.7238"
"82.9000","13.8115","0.7235"
"82.9200","13.8148","0.7234"
"82.9400","13.8181","0.7236"
"82.9600","13.8215","0.7235"
"82.9800","13.8248","0.7235"
"83.0000","13.8281","0.7235"
"83.0200","13.8315","0.7235"
"83.0400","13.8348","0.7235"
"83.0600","13.8381","0.7234"
"83.0800","13.8414","0.7234"
"83.1000","13.8448","0.7234"
"83.1200","13.8481","0.7234"
"83.1400","13.8515","0.7234"
"83.1600","13.8548","0.7231"
"83.1800","13.8581","0.7232"
"83.2000","13.8615","0.7230"
"83.2200","13.8648","0.7230"
"83.2400","13.8681","0.7230"
"83.2600","13.8714","0.7231"
"83.2800","13.8748","0.7229"
"83.3000","13.8781","0.7228"
"83.3200","13.8814","0.7228"
"83.3400","13.8847","0.7228"
"83.3600","13.8881","0.7228"
"83.3800","13.8914","0.7228"
"83.4000","13.8948","0.7227"
"83.4200","13.8981","0.7227"
"83.4400","13.9015","0.7226"
"83.4600","13.9048","0.7228"
"83.4800","13.9082","0.7230"
"83.5000","13.9115","0.7227"
"83.5200","13.9148","0.7224"
"83.5400","13.9181","0.7225"
"83.5600","13.9215","0.7226"
"83.5800","13.9248","0.7225"
"83.6000","13.9281","0.7224"
"83.6200","13.9315","0.7224"
"83.6400","13.9348","0.7222"
"83.6600","13.9382","0.7222"
"83.6800","13.9415","0.7224"
"83.7000","13.9448","0.7224"
"83.7200","13.9481","0.7223"
"83.7400","13.9515","0.7222"
"83.7600","13.9548","0.7221"
"83.7800","13.9581","0.7219"
"83.8000","13.9614","0.7218"
"83.8200","13.9648","0.7219"
"83.8400","13.9681","0.7222"
"83.8600","13.9714","0.7222"
"83.8800","13.9748","0.7219"
"83.9000","13.9781","0.7219"
"83.9200","13.9814","0.7218"
"83.9400","13.9848","0.7218"
"83.9600","13.9881","0.7219"
"83.9800","13.9915","0.7219"
"84.0000","13.9948","0.7217"
"84.0200","13.9981","0.7216"
"84.0400","14.0015","0.7216"
"84.0600","14.0048","0.7217"
"84.0800","14.0081","0.7215"
"84.1000","14.0114","0.7214"
"84.1200","14.0148","0.7214"
"84.1400","14.0181","0.7217"
"84.1600","14.0215","0.7214"
"84.1800","14.0248","0.7212"
"84.2000","14.0281","0.7212"
"84.2200","14.0315","0.7214"
"84.2400","14.0348","0.7214"
"84.2600","14.0381","0.7214"
"84.2800","14.0415","0.7214"
"84.3000","14.0448","0.7210"
"84.3200","14.0481","0.7210"
"84.3400","14.0515","0.7212"
"84.3600","14.0548","0.7211"
"84.3800","14.0581","0.7211"
"84.4000","14.0615","0.7210"
"84.4200","14.0648","0.7209"
"84.4400","14.0681","0.7207"
"84.4600","14.0714","0.7209"
"84.4800","14.0748","0.7210"
"84.5000","14.0781","0.7209"
"84.5200","14.0815","0.7209"
"84.5400","14.0848","0.7209"
"84.5600","14.0881","0.7208"
"84.5800","14.0915","0.7204"
"84.6000","14.0948","0.7204"
"84.6200","14.0981","0.7207"
"84.6400","14.1015","0.7209"
"84.6600","14.1048","0.7207"
"84.6800","14.1081","0.7205"
"84.7000","14.1115","0.7207"
"84.7200","14.1148","0.7206"
"84.7400","14.1181","0.7206"
"84.7600","14.1215","0.7207"
"84.7800","14.1248","0.7207"
"84.8000","14.1281","0.7206"
"84.8200","14.1315","0.7206"
"84.8400","14.1348","0.7204"
"84.8600","14.1381","0.7202"
"84.8800","14.1414","0.7203"
"84.9000","14.1448","0.7203"
"84.9200","14.1481","0.7200"
"84.9400","14.1514","0.7201"
"84.9600","14.1548","0.7200"
"84.9800","14.1581","0.7199"
"85.0000","14.1614","0.7198"
"85.0200","14.1648","0.7198"
"85.0400","14.1681","0.7197"
"85.0600","14.1715","0.7199"
"85.0800","14.1748","0.7199"
"85.1000","14.1782","0.7199"
"85.1200","14.1815","0.7198"
"85.1400","14.1848","0.7198"
"85.1600","14.1882","0.7198"
"85.1800","14.1915","0.7198"
"85.2000","14.1948","0.7199"
"85.2200","14.1981","0.7199"
"85.2400","14.2015","0.7198"
"85.2600","14.2048","0.7197"
"85.2800","14.2082","0.7198"
"85.3000","14.2115","0.7197"
"85.3200","14.2148","0.7195"
"85.3400","14.2182","0.7196"
"85.3600","14.2215","0.7196"
"85.3800","14.2248","0.7195"
"85.4000","14.2281","0.7194"
"85.4200","14.2315","0.7194"
"85.4400","14.2348","0.7194"
"85.4600","14.2381","0.7193"
"85.4800","14.2414","0.7192"
"85.5000","14.2448","0.7193"
"85.5200","14.2481","0.7194"
"85.5400","14.2515","0.7193"
"85.5600","14.2548","0.7192"
"85.5800","14.2581","0.7193"
"85.6000","14.2615","0.7192"
"85.6200","14.2648","0.7190"
"85.6400","14.2681","0.7190"
"85.6600","14.2715","0.7191"
"85.6800","14.2748","0.7188"
"85.7000","14.2781","0.7190"
"85.7200","14.2815","0.7191"
"85.7400","14.2848","0.7191"
"85.7600","14.2881","0.7190"
"85.7800","14.2915","0.7189"
"85.8000","14.2948","0.7188"
"85.8200","14.2981","0.7189"
"85.8400","14.3015","0.7190"
"85.8600","14.3048","0.7187"
"85.8800","14.3081","0.7186"
"85.9000","14.3115","0.7187"
"85.9200","14.3148","0.7186"
"85.9400","14.3181","0.7188"
"85.9600","14.3215","0.7189"
"85.9800","14.3248","0.7187"
"86.0000","14.3281","0.7185"
"86.0200","14.3315","0.7185"
"86.0400","14.3348","0.7185"
"86.0600","14.3381","0.7184"
"86.0800","14.3415","0.7185"
"86.1000","14.3448","0.7187"
"86.1200","14.3481","0.7186"
"86.1400","14.3515","0.7187"
"86.1600","14.3548","0.7188"
"86.1800","14.3581","0.7188"
"86.2000","14.3615","0.7189"
"86.2200","14.3648","0.7189"
"86.2400","14.3681","0.7188"
"86.2600","14.3715","0.7189"
"86.2800","14.3748","0.7191"
"86.3000","14.3781","0.7193"
"86.3200","14.3815","0.7193"
"86.3400","14.3848","0.7192"
"86.3600","14.3881","0.7192"
"86.3800","14.3915","0.7192"
"86.4000","14.3948","0.7191"
"86.4200","14.3982","0.7193"
"86.4400","14.4015","0.7194"
"86.4600","14.4048","0.7193"
"86.4800","14.4082","0.7193"
"86.5000","14.4115","0.7192"
"86.5200","14.4148","0.7192"
"86.5400","14.4181","0.7192"
"86.5600","14.4215","0.7192"
"86.5800","14.4248","0.7194"
"86.6000","14.4281","0.7197"
"86.6200","14.4315","0.7197"
"86.6400","14.4348","0.7195"
"86.6600","14.4381","0.7194"
"86.6800","14.4415","0.7195"
"86.7000","14.4448","0.7196"
"86.7200","14.4481","0.7198"
"86.7400","14.4515","0.7198"
"86.7600","14.4548","0.7196"
"86.7800","14.4581","0.7196"
"86.8000","14.4615","0.7195"
"86.8200","14.4648","0.7195"
"86.8400","14.4681","0.7196"
"86.8600","14.4715","0.7195"
"86.8800","14.4748","0.7196"
"86.9000","14.4781","0.7199"
"86.9200","14.4815","0.7199"
"86.9400","14.4848","0.7199"
"86.9600","14.4881","0.7199"
"86.9800","14.4915","0.7199"
"87.0000","14.4948","0.7199"
"87.0200","14.4981","0.7200"
"87.0400","14.5014","0.7197"
"87.0600","14.5048","0.7199"
"87.0800","14.5081","0.7200"
"87.1000","14.5114","0.7200"
"87.1200","14.5148","0.7200"
"87.1400","14.5181","0.7200"
"87.1600","14.5215","0.7199"
"87.1800","14.5248","0.7199"
"87.2000","14.5281","0.7199"
"87.2200","14.5315","0.7200"
"87.2400","14.5348","0.7200"
"87.2600","14.5381","0.7201"
"87.2800","14.5415","0.7201"
"87.3000","14.5448","0.7203"
"87.3200","14.5481","0.7202"
"87.3400","14.5515","0.7202"
"87.3600","14.5548","0.7203"
"87.3800","14.5581","0.7203"
"87.4000","14.5615","0.7204"
"87.4200","14.5648","0.7205"
"87.4400","14.5681","0.7206"
"87.4600","14.5715","0.7205"
"87.4800","14.5748","0.7203"
"87.5000","14.5781","0.7203"
"87.5200","14.5815","0.7200"
"87.5400","14.5848","0.7200"
"87.5600","14.5881","0.7203"
"87.5800","14.5915","0.7204"
"87.6000","14.5948","0.7202"
"87.6200","14.5981","0.7204"
"87.6400","14.6015","0.7205"
"87.6600","14.6048","0.7206"
"87.6800","14.6081","0.7205"
"87.7000","14.6115","0.7204"
"87.7200","14.6148","0.7204"
"87.7400","14.6181","0.7203"
"87.7600","14.6215","0.7203"
"87.7800","14.6248","0.7206"
"87.8000","14.6282","0.7207"
"87.8200","14.6315","0.7205"
"87.8400","14.6348","0.7204"
"87.8600","14.6381","0.7206"
"87.8800","14.6414","0.7207"
"87.9000","14.6448","0.7205"
"87.9200","14.6481","0.7207"
"87.9400","14.6515","0.7208"
"87.9600","14.6548","0.7205"
"87.9800","14.6581","0.7204"
"88.0000","14.6614","0.7207"
"88.0200","14.6648","0.7207"
"88.0400","14.6681","0.7207"
"88.0600","14.6714","0.7208"
"88.0800","14.6748","0.7206"
"88.1000","14.6781","0.7205"
"88.1200","14.6815","0.7207"
"88.1400","14.6848","0.7210"
"88.1600","14.6881","0.7209"
"88.1800","14.6915","0.7209"
"88.2000","14.6948","0.7210"
"88.2200","14.6981","0.7209"
"88.2400","14.7015","0.7207"
"88.2600","14.7048","0.7206"
"88.2800","14.7081","0.7208"
"88.3000","14.7115","0.7209"
"88.3200","14.7148","0.7210"
"88.3400","14.7181","0.7209"
"88.3600","14.7214","0.7209"
"88.3800","14.7248","0.7208"
"88.4000","14.7281","0.7207"
"88.4200","14.7314","0.7207"
"88.4400","14.7348","0.7209"
"88.4600","14.7381","0.7210"
"88.4800","14.7414","0.7210"
"88.5000","14.7448","0.7210"
"88.5200","14.7481","0.7208"
"88.5400","14.7514","0.7206"
"88.5600","14.7548","0.7207"
"88.5800","14.7581","0.7208"
"88.6000","14.7615","0.7209"
"88.6200","14.7648","0.7209"
"88.6400","14.7681","0.7208"
"88.6600","14.7715","0.7208"
"88.6800","14.7748","0.7208"
"88.7000","14.7781","0.7208"
"88.7200","14.7815","0.7209"
"88.7400","14.7848","0.7210"
"88.7600","14.7881","0.7210"
"88.7800","14.7915","0.7208"
"88.8000","14.7948","0.7209"
"88.8200","14.7981","0.7209"
"88.8400","14.8015","0.7207"
"88.8600","14.8048","0.7207"
"88.8800","14.8081","0.7209"
"88.9000","14.8115","0.7208"
"88.9200","14.8148","0.7207"
"88.9400","14.8181","0.7210"
"88.9600","14.8215","0.7209"
"88.9800","14.8248","0.7210"
"89.0000","14.8281","0.7209"
"89.0200","14.8315","0.7208"
"89.0400","14.8348","0.7210"
"89.0600","14.8381","0.7213"
"89.0800","14.8415","0.7215"
"89.1000","14.8448","0.7215"
"89.1200","14.8481","0.7211"
"89.1400","14.8515","0.7212"
"89.1600","14.8548","0.7211"
"89.1800","14.8581","0.7210"
"89.2000","14.8615","0.7211"
"89.2200","14.8648","0.7211"
"89.2400","14.8681","0.7211"
"89.2600","14.8715","0.7212"
"89.2800","14.8748","0.7212"
"89.3000","14.8781","0.7210"
"89.3200","14.8815","0.7211"
"89.3400","14.8848","0.7212"
"89.3600","14.8881","0.7212"
"89.3800","14.8915","0.7210"
"89.4000","14.8948","0.7209"
"89.4200","14.8981","0.7211"
"89.4400","14.9015","0.7210"
"89.4600","14.9048","0.7209"
"89.4800","14.9082","0.7210"
"89.5000","14.9115","0.7210"
"89.5200","14.9148","0.7210"
"89.5400","14.9181","0.7211"
"89.5600","14.9215","0.7210"
"89.5800","14.9248","0.7213"
"89.6000","14.9281","0.7213"
"89.6200","14.9315","0.7211"
"89.6400","14.9348","0.7212"
"89.6600","14.9381","0.7211"
"89.6800","14.9415","0.7211"
"89.7000","14.9448","0.7212"
"89.7200","14.9481","0.7212"
"89.7400","14.9515","0.7212"
"89.7600","14.9548","0.7213"
"89.7800","14.9581","0.7213"
"89.8000","14.9615","0.7214"
"89.8200","14.9648","0.7213"
"89.8400","14.9681","0.7213"
"89.8600","14.9715","0.7212"
"89.8800","14.9748","0.7213"
"89.9000","14.9781","0.7212"
"89.9200","14.9815","0.7213"
"89.9400","14.9848","0.7215"
"89.9600","14.9881","0.7215"
"89.9800","14.9915","0.7213"
"90.0000","14.9948","0.7212"
"90.0200","14.9981","0.7214"
"90.0400","15.0015","0.7215"
"90.0600","15.0048","0.7214"
"90.0800","15.0081","0.7212"
"90.1000","15.0114","0.7211"
"90.1200","15.0148","0.7210"
"90.1400","15.0181","0.7214"
"90.1600","15.0214","0.7216"
"90.1800","15.0248","0.7214"
"90.2000","15.0281","0.7214"
"90.2200","15.0315","0.7213"
"90.2400","15.0348","0.7214"
"90.2600","15.0381","0.7215"
"90.2800","15.0415","0.7212"
"90.3000","15.0448","0.7212"
"90.3200","15.0481","0.7212"
"90.3400","15.0515","0.7212"
"90.3600","15.0548","0.7214"
"90.3800","15.0581","0.7213"
"90.4000","15.0615","0.7214"
"90.4200","15.0648","0.7213"
"90.4400","15.0682","0.7215"
"90.4600","15.0715","0.7213"
"90.4800","15.0748","0.7212"
"90.5000","15.0781","0.7211"
"90.5200","15.0815","0.7212"
"90.5400","15.0848","0.7212"
"90.5600","15.0881","0.7214"
"90.5800","15.0915","0.7212"
"90.6000","15.0948","0.7212"
"90.6200","15.0981","0.7214"
"90.6400","15.1014","0.7215"
"90.6600","15.1048","0.7216"
"90.6800","15.1081","0.7214"
"90.7000","15.1115","0.7214"
"90.7200","15.1148","0.7213"
"90.7400","15.1181","0.7212"
"90.7600","15.1215","0.7213"
"90.7800","15.1248","0.7213"
"90.8000","15.1281","0.7213"
"90.8200","15.1314","0.7213"
"90.8400","15.1348","0.7213"
"90.8600","15.1381","0.7212"
"90.8800","15.1414","0.7212"
"90.9000","15.1448","0.7212"
"90.9200","15.1481","0.7212"
"90.9400","15.1514","0.7212"
"90.9600","15.1548","0.7211"
"90.9800","15.1581","0.7214"
"91.0000","15.1614","0.7216"
"91.0200","15.1648","0.7214"
"91.0400","15.1681","0.7212"
"91.0600","15.1714","0.7212"
"91.0800","15.1748","0.7211"
"91.1000","15.1781","0.7212"
"91.1200","15.1814","0.7212"
"91.1400","15.1848","0.7211"
"91.1600","15.1881","0.7210"
"91.1800","15.1914","0.7212"
"91.2000","15.1948","0.7212"
"91.2200","15.1981","0.7212"
"91.2400","15.2015","0.7213"
"91.2600","15.2048","0.7211"
"91.2800","15.2081","0.7209"
"91.3000","15.2115","0.7212"
"91.3200","15.2148","0.7212"
"91.3400","15.2181","0.7212"
"91.3600","15.2215","0.7211"
"91.3800","15.2248","0.7211"
"91.4000","15.2281","0.7211"
"91.4200","15.2314","0.7212"
"91.4400","15.2348","0.7213"
"91.4600","15.2381","0.7209"
"91.4800","15.2415","0.7209"
"91.5000","15.2448","0.7209"
"91.5200","15.2481","0.7210"
"91.5400","15.2515","0.7209"
"91.5600","15.2548","0.7210"
"91.5800","15.2581","0.7211"
"91.6000","15.2615","0.7209"
"91.6200","15.2648","0.7209"
"91.6400","15.2681","0.7209"
"91.6600","15.2715","0.7209"
"91.6800","15.2748","0.7208"
"91.7000","15.2781","0.7208"
"91.7200","15.2814","0.7210"
"91.7400","15.2848","0.7209"
"91.7600","15.2881","0.7210"
"91.7800","15.2915","0.7210"
"91.8000","15.2948","0.7211"
"91.8200","15.2981","0.7210"
"91.8400","15.3014","0.7207"
"91.8600","15.3048","0.7207"
"91.8800","15.3081","0.7207"
"91.9000","15.3115","0.7210"
"91.9200","15.3148","0.7212"
"91.9400","15.3181","0.7208"
"91.9600","15.3215","0.7207"
"91.9800","15.3248","0.7207"
"92.0000","15.3281","0.7209"
"92.0200","15.3315","0.7210"
"92.0400","15.3348","0.7208"
"92.0600","15.3381","0.7208"
"92.0800","15.3415","0.7208"
"92.1000","15.3448","0.7208"
"92.1200","15.3481","0.7206"
"92.1400","15.3515","0.7206"
"92.1600","15.3548","0.7206"
"92.1800","15.3581","0.7210"
"92.2000","15.3614","0.7210"
"92.2200","15.3648","0.7208"
"92.2400","15.3681","0.7208"
"92.2600","15.3714","0.7209"
"92.2800","15.3748","0.7208"
"92.3000","15.3781","0.7207"
"92.3200","15.3815","0.7207"
"92.3400","15.3848","0.7205"
"92.3600","15.3881","0.7204"
"92.3800","15.3915","0.7205"
"92.4000","15.3948","0.7206"
"92.4200","15.3981","0.7208"
"92.4400","15.4015","0.7207"
"92.4600","15.4048","0.7206"
"92.4800","15.4081","0.7208"
"92.5000","15.4115","0.7207"
"92.5200","15.4148","0.7204"
"92.5400","15.4181","0.7203"
"92.5600","15.4214","0.7202"
"92.5800","15.4248","0.7204"
"92.6000","15.4281","0.7205"
"92.6200","15.4315","0.7206"
"92.6400","15.4348","0.7206"
"92.6600","15.4381","0.7207"
"92.6800","15.4415","0.7208"
"92.7000","15.4448","0.7208"
"92.7200","15.4481","0.7207"
"92.7400","15.4514","0.7207"
"92.7600","15.4548","0.7205"
"92.7800","15.4581","0.7204"
"92.8000","15.4614","0.7203"
"92.8200","15.4648","0.7204"
"92.8400","15.4681","0.7205"
"92.8600","15.4715","0.7206"
"92.8800","15.4748","0.7208"
"92.9000","15.4781","0.7206"
"92.9200","15.4815","0.7205"
"92.9400","15.4848","0.7203"
"92.9600","15.4881","0.7204"
"92.9800","15.4915","0.7203"
"93.0000","15.4948","0.7202"
"93.0200","15.4981","0.7203"
"93.0400","15.5014","0.7203"
"93.0600","15.5048","0.7203"
"93.0800","15.5081","0.7203"
"93.1000","15.5114","0.7203"
"93.1200","15.5148","0.7203"
"93.1400","15.5181","0.7204"
"93.1600","15.5214","0.7205"
"93.1800","15.5248","0.7206"
"93.2000","15.5281","0.7206"
"93.2200","15.5314","0.7204"
"93.2400","15.5348","0.7200"
"93.2600","15.5381","0.7202"
"93.2800","15.5415","0.7204"
"93.3000","15.5448","0.7205"
"93.3200","15.5481","0.7204"
"93.3400","15.5514","0.7203"
"93.3600","15.5548","0.7202"
"93.3800","15.5581","0.7202"
"93.4000","15.5614","0.7202"
"93.4200","15.5648","0.7202"
"93.4400","15.5681","0.7203"
"93.4600","15.5714","0.7203"
"93.4800","15.5748","0.7202"
"93.5000","15.5781","0.7203"
"93.5200","15.5814","0.7202"
"93.5400","15.5848","0.7201"
"93.5600","15.5881","0.7203"
"93.5800","15.5915","0.7203"
"93.6000","15.5948","0.7203"
"93.6200","15.5982","0.7202"
"93.6400","15.6015","0.7203"
"93.6600","15.6048","0.7203"
"93.6800","15.6081","0.7203"
"93.7000","15.6115","0.7201"
"93.7200","15.6148","0.7201"
"93.7400","15.6181","0.7199"
"93.7600","15.6215","0.7200"
"93.7800","15.6248","0.7200"
"93.8000","15.6281","0.7200"
"93.8200","15.6314","0.7201"
"93.8400","15.6348","0.7203"
"93.8600","15.6381","0.7204"
"93.8800","15.6415","0.7203"
"93.9000","15.6448","0.7202"
"93.9200","15.6482","0.7202"
"93.9400","15.6515","0.7202"
"93.9600","15.6548","0.7202"
"93.9800","15.6582","0.7200"
"94.0000","15.6615","0.7200"
