Time,Displacement,Force
(s),(mm),(kN)
49.592,12.391,-0.0366
49.612,12.396,-0.0366
49.632,12.401,-0.0366
49.652,12.406,-0.0368
49.672,12.411,-0.0366
49.692,12.416,-0.0365
49.712,12.421,-0.0366
49.732,12.426,-0.0366
49.752,12.431,-0.0367
49.772,12.436,-0.0368
49.792,12.441,-0.0367
49.812,12.446,-0.0366
49.832,12.451,-0.0365
49.852,12.456,-0.0366
49.872,12.461,-0.0366
49.892,12.466,-0.0367
49.912,12.471,-0.0369
49.932,12.476,-0.0368
49.952,12.481,-0.0367
49.972,12.486,-0.0367
49.992,12.491,-0.0367
50.012,12.496,-0.0368
50.032,12.501,-0.0369
50.052,12.506,-0.0369
50.072,12.511,-0.0368
50.092,12.516,-0.0366
50.112,12.521,-0.0364
50.132,12.526,-0.0365
50.152,12.531,-0.0367
50.172,12.536,-0.037
50.192,12.541,-0.0368
50.212,12.546,-0.0368
50.232,12.551,-0.0366
50.252,12.556,-0.0366
50.272,12.561,-0.0367
50.292,12.566,-0.0366
50.312,12.571,-0.0366
50.332,12.5759,-0.0367
50.352,12.581,-0.0367
50.372,12.586,-0.0368
50.392,12.591,-0.0366
50.412,12.596,-0.0366
50.432,12.601,-0.0366
50.452,12.606,-0.0365
50.472,12.611,-0.0365
50.492,12.616,-0.0367
50.512,12.621,-0.0367
50.532,12.626,-0.0366
50.552,12.631,-0.0366
50.572,12.636,-0.0368
50.592,12.641,-0.037
50.612,12.646,-0.0369
50.632,12.651,-0.0368
50.652,12.656,-0.0369
50.672,12.661,-0.0368
50.692,12.666,-0.0367
50.712,12.671,-0.0367
50.732,12.676,-0.0366
50.752,12.681,-0.0367
50.772,12.686,-0.0364
50.792,12.6909,-0.0364
50.812,12.6959,-0.0365
50.832,12.7009,-0.0367
50.852,12.706,-0.0368
50.872,12.711,-0.0367
50.892,12.716,-0.037
50.912,12.721,-0.037
50.932,12.726,-0.0368
50.952,12.731,-0.0367
50.972,12.736,-0.0368
50.992,12.741,-0.0366
51.012,12.746,-0.0368
51.032,12.751,-0.0369
51.052,12.756,-0.0368
51.072,12.761,-0.0367
51.092,12.766,-0.0366
51.112,12.771,-0.0363
51.132,12.776,-0.0365
51.152,12.781,-0.0367
51.172,12.786,-0.0369
51.192,12.791,-0.0366
51.212,12.796,-0.0367
51.232,12.801,-0.0367
51.252,12.806,-0.0367
51.272,12.811,-0.0367
51.292,12.816,-0.0368
51.312,12.821,-0.0368
51.332,12.826,-0.037
51.352,12.831,-0.0369
51.372,12.836,-0.0368
51.392,12.841,-0.0364
51.412,12.846,-0.0365
51.432,12.851,-0.0366
51.452,12.856,-0.0368
51.472,12.8609,-0.037
51.492,12.8659,-0.0368
51.512,12.8709,-0.0369
51.532,12.876,-0.0368
51.552,12.881,-0.0366
51.572,12.886,-0.0367
51.592,12.891,-0.0366
51.612,12.896,-0.0366
51.632,12.901,-0.0368
51.652,12.906,-0.0366
51.672,12.911,-0.0365
51.692,12.916,-0.0365
51.712,12.921,-0.0368
51.732,12.926,-0.037
51.752,12.931,-0.0369
51.772,12.936,-0.0369
51.792,12.941,-0.0365
51.812,12.946,-0.0364
51.832,12.951,-0.0364
51.852,12.956,-0.0365
51.872,12.961,-0.0368
51.892,12.966,-0.0369
51.912,12.971,-0.0368
51.932,12.976,-0.0367
51.952,12.981,-0.0368
51.972,12.986,-0.0367
51.992,12.991,-0.0367
52.012,12.996,-0.0364
52.032,13.001,-0.0366
52.052,13.006,-0.0367
52.072,13.011,-0.0369
52.092,13.016,-0.0369
52.112,13.021,-0.0366
52.132,13.026,-0.0368
52.152,13.031,-0.0367
52.172,13.036,-0.0367
52.192,13.041,-0.0366
52.212,13.046,-0.0364
52.232,13.051,-0.0366
52.252,13.056,-0.0368
52.272,13.061,-0.037
52.292,13.066,-0.0368
52.312,13.071,-0.0366
52.332,13.076,-0.0366
52.352,13.081,-0.0366
52.372,13.086,-0.0366
52.392,13.091,-0.0368
52.412,13.096,-0.0367
52.432,13.101,-0.0365
52.452,13.106,-0.0365
52.472,13.111,-0.0367
52.492,13.116,-0.0366
52.512,13.121,-0.0368
52.532,13.126,-0.0368
52.552,13.131,-0.0368
52.572,13.136,-0.0368
52.592,13.141,-0.0369
52.612,13.146,-0.0366
52.632,13.151,-0.0366
52.652,13.156,-0.0367
52.672,13.161,-0.0365
52.692,13.166,-0.0367
52.712,13.171,-0.0369
52.732,13.176,-0.0368
52.752,13.181,-0.0367
52.772,13.186,-0.0368
52.792,13.191,-0.0367
52.812,13.196,-0.0368
52.832,13.201,-0.0368
52.852,13.206,-0.0367
52.872,13.211,-0.0368
52.892,13.216,-0.0368
52.912,13.221,-0.0368
52.932,13.226,-0.0367
52.952,13.231,-0.0367
52.972,13.236,-0.0367
52.992,13.241,-0.0367
53.012,13.246,-0.0368
53.032,13.251,-0.0368
53.052,13.256,-0.0367
53.072,13.261,-0.0366
53.092,13.266,-0.0367
53.112,13.271,-0.0366
53.132,13.276,-0.0366
53.152,13.281,-0.0367
53.172,13.286,-0.0366
53.192,13.291,-0.0368
53.212,13.296,-0.0367
53.232,13.301,-0.0367
53.252,13.306,-0.0367
53.272,13.3109,-0.0367
53.292,13.316,-0.0366
53.312,13.321,-0.0365
53.332,13.326,-0.0364
53.352,13.331,-0.0366
53.372,13.336,-0.0367
53.392,13.341,-0.0369
53.412,13.346,-0.0368
53.432,13.3509,-0.0368
53.452,13.3559,-0.0367
53.472,13.3609,-0.0365
53.492,13.366,-0.0367
53.512,13.371,-0.0368
53.532,13.376,-0.0367
53.552,13.381,-0.0366
53.572,13.386,-0.0368
53.592,13.391,-0.0369
53.612,13.396,-0.0368
53.632,13.401,-0.0366
53.652,13.406,-0.0367
53.672,13.411,-0.0367
53.692,13.416,-0.0366
53.712,13.421,-0.0368
53.732,13.426,-0.0367
53.752,13.431,-0.0367
53.772,13.436,-0.0367
53.792,13.441,-0.0366
53.812,13.446,-0.0366
53.832,13.451,-0.0367
53.852,13.456,-0.0367
53.872,13.461,-0.0367
53.892,13.466,-0.0368
53.912,13.471,-0.0369
53.932,13.476,-0.0368
53.952,13.481,-0.0366
53.972,13.486,-0.0366
53.992,13.491,-0.0365
54.012,13.496,-0.0363
54.032,13.501,-0.0366
54.052,13.506,-0.0368
54.072,13.511,-0.0366
54.092,13.516,-0.0364
54.112,13.521,-0.0364
54.132,13.526,-0.0366
54.152,13.531,-0.0365
54.172,13.536,-0.0365
54.192,13.541,-0.0366
54.212,13.546,-0.0367
54.232,13.551,-0.0368
54.252,13.556,-0.0367
54.272,13.561,-0.0364
54.292,13.566,-0.0365
54.312,13.571,-0.0368
54.332,13.576,-0.0367
54.352,13.581,-0.0365
54.372,13.586,-0.0366
54.392,13.591,-0.0367
54.412,13.596,-0.0365
54.432,13.601,-0.0366
54.452,13.606,-0.0366
54.472,13.611,-0.0368
54.492,13.616,-0.0369
54.512,13.621,-0.0369
54.532,13.626,-0.0368
54.552,13.631,-0.0368
54.572,13.636,-0.0369
54.592,13.641,-0.0369
54.612,13.646,-0.0369
54.632,13.651,-0.0368
54.652,13.656,-0.0369
54.672,13.661,-0.0369
54.692,13.666,-0.0367
54.712,13.671,-0.0368
54.732,13.676,-0.0369
54.752,13.681,-0.037
54.772,13.686,-0.0369
54.792,13.691,-0.0367
54.812,13.696,-0.0365
54.832,13.701,-0.0365
54.852,13.706,-0.0367
54.872,13.711,-0.0368
54.892,13.716,-0.0367
54.912,13.721,-0.0367
54.932,13.726,-0.0369
54.952,13.731,-0.0368
54.972,13.736,-0.0368
54.992,13.741,-0.0368
55.012,13.746,-0.0369
55.032,13.751,-0.0368
55.052,13.756,-0.0366
55.072,13.761,-0.0363
55.092,13.766,-0.0365
55.112,13.7709,-0.0367
55.132,13.7759,-0.0368
55.152,13.7809,-0.0367
55.172,13.7859,-0.0367
55.192,13.791,-0.0367
55.212,13.7961,-0.0367
55.232,13.8011,-0.0368
55.252,13.806,-0.0368
55.272,13.811,-0.0367
55.292,13.8159,-0.0367
55.312,13.8209,-0.0367
55.332,13.8259,-0.0367
55.352,13.831,-0.0367
55.372,13.836,-0.0368
55.392,13.841,-0.0368
55.412,13.846,-0.0369
55.432,13.851,-0.0368
55.452,13.856,-0.0367
55.472,13.861,-0.0365
55.492,13.866,-0.0366
55.512,13.871,-0.0367
55.532,13.876,-0.0368
55.552,13.881,-0.0369
55.572,13.886,-0.0369
55.592,13.891,-0.0368
55.612,13.896,-0.0367
55.632,13.901,-0.0369
55.652,13.906,-0.0369
55.672,13.911,-0.0368
55.692,13.916,-0.0366
55.712,13.921,-0.0366
55.732,13.926,-0.0366
55.752,13.9309,-0.0367
55.772,13.9359,-0.0366
55.792,13.941,-0.0367
55.812,13.946,-0.037
55.832,13.951,-0.0369
55.852,13.956,-0.0365
55.872,13.961,-0.0364
55.892,13.966,-0.0365
55.912,13.971,-0.0365
55.932,13.976,-0.0366
55.952,13.981,-0.0367
55.972,13.986,-0.0368
55.992,13.991,-0.0368
56.012,13.996,-0.0367
56.032,14.001,-0.0366
56.052,14.006,-0.0365
56.072,14.011,-0.0367
56.092,14.016,-0.0366
56.112,14.021,-0.0365
56.132,14.026,-0.0366
56.152,14.031,-0.0365
56.172,14.036,-0.0364
56.192,14.041,-0.0366
56.212,14.046,-0.0367
56.232,14.051,-0.0367
56.252,14.056,-0.0367
56.272,14.061,-0.0368
56.292,14.066,-0.0368
56.312,14.071,-0.0368
56.332,14.076,-0.037
56.352,14.081,-0.0371
56.372,14.086,-0.0371
56.392,14.091,-0.0368
56.412,14.096,-0.0368
56.432,14.101,-0.0367
56.452,14.106,-0.0367
56.472,14.111,-0.0368
56.492,14.116,-0.0368
56.512,14.121,-0.0369
56.532,14.126,-0.0369
56.552,14.131,-0.0367
56.572,14.136,-0.0368
56.592,14.141,-0.037
56.612,14.146,-0.0367
56.632,14.151,-0.0365
56.652,14.156,-0.0367
56.672,14.161,-0.0369
56.692,14.166,-0.0369
56.712,14.171,-0.0367
56.732,14.176,-0.0368
56.752,14.181,-0.0367
56.772,14.186,-0.0368
56.792,14.191,-0.0368
56.812,14.196,-0.0367
56.832,14.201,-0.0369
56.852,14.206,-0.0368
56.872,14.211,-0.0367
56.892,14.216,-0.0367
56.912,14.221,-0.0366
56.932,14.226,-0.0368
56.952,14.231,-0.037
56.972,14.236,-0.037
56.992,14.241,-0.0368
57.012,14.246,-0.0367
57.032,14.251,-0.0366
57.052,14.256,-0.0364
57.072,14.261,-0.0366
57.092,14.266,-0.0365
57.112,14.271,-0.0364
57.132,14.276,-0.0367
57.152,14.281,-0.0368
57.172,14.286,-0.0368
57.192,14.291,-0.0368
57.212,14.296,-0.0367
57.232,14.301,-0.0367
57.252,14.306,-0.0367
57.272,14.311,-0.0367
57.292,14.316,-0.0365
57.312,14.321,-0.0366
57.332,14.326,-0.0367
57.352,14.331,-0.0364
57.372,14.336,-0.0362
57.392,14.341,-0.0362
57.412,14.346,-0.0362
57.432,14.351,-0.0364
57.452,14.356,-0.0366
57.472,14.361,-0.0368
57.492,14.366,-0.0367
57.512,14.371,-0.0367
57.532,14.376,-0.0367
57.552,14.381,-0.0368
57.572,14.386,-0.0369
57.592,14.391,-0.0368
57.612,14.396,-0.0366
57.632,14.401,-0.0366
57.652,14.406,-0.0364
57.672,14.411,-0.0367
57.692,14.416,-0.0368
57.712,14.421,-0.0367
57.732,14.426,-0.0368
57.752,14.431,-0.0368
57.772,14.436,-0.0366
57.792,14.441,-0.0366
57.812,14.446,-0.0366
57.832,14.451,-0.0366
57.852,14.456,-0.0366
57.872,14.461,-0.0367
57.892,14.466,-0.0368
57.912,14.471,-0.0367
57.932,14.476,-0.0366
57.952,14.481,-0.0365
57.972,14.486,-0.0364
57.992,14.491,-0.0365
58.012,14.496,-0.0367
58.032,14.501,-0.0367
58.052,14.506,-0.0368
58.072,14.511,-0.0366
58.092,14.516,-0.0364
58.112,14.521,-0.0365
58.132,14.526,-0.0364
58.152,14.531,-0.0364
58.172,14.536,-0.0365
58.192,14.541,-0.0367
58.212,14.546,-0.0368
58.232,14.551,-0.0367
58.252,14.556,-0.0365
58.272,14.561,-0.0367
58.292,14.566,-0.0369
58.312,14.571,-0.037
58.332,14.576,-0.0367
58.352,14.581,-0.0366
58.372,14.586,-0.0367
58.392,14.591,-0.0369
58.412,14.596,-0.0369
58.432,14.601,-0.0367
58.452,14.606,-0.0364
58.472,14.611,-0.0364
58.492,14.616,-0.0366
58.512,14.621,-0.0366
58.532,14.626,-0.0365
58.552,14.631,-0.0365
58.572,14.636,-0.0366
58.592,14.641,-0.0368
58.612,14.646,-0.0366
58.632,14.651,-0.0366
58.652,14.656,-0.0366
58.672,14.661,-0.0367
58.692,14.666,-0.0371
58.712,14.671,-0.0369
58.732,14.676,-0.0367
58.752,14.681,-0.0366
58.772,14.686,-0.0365
58.792,14.691,-0.0366
58.812,14.696,-0.0366
58.832,14.701,-0.0365
58.852,14.706,-0.0367
58.872,14.711,-0.0368
58.892,14.716,-0.0368
58.912,14.721,-0.0368
58.932,14.726,-0.0368
58.952,14.731,-0.0368
58.972,14.736,-0.0369
58.992,14.741,-0.0367
59.012,14.746,-0.0368
59.032,14.751,-0.0366
59.052,14.756,-0.0367
59.072,14.761,-0.0367
59.092,14.766,-0.0367
59.112,14.7709,-0.0369
59.132,14.776,-0.0367
59.152,14.781,-0.0367
59.172,14.786,-0.0366
59.192,14.791,-0.0367
59.212,14.796,-0.0368
59.232,14.801,-0.0366
59.252,14.806,-0.0364
59.272,14.811,-0.0367
59.292,14.816,-0.0368
59.312,14.821,-0.0368
59.332,14.826,-0.0369
59.352,14.831,-0.0366
59.372,14.836,-0.0364
59.392,14.841,-0.0364
59.412,14.846,-0.0364
59.432,14.851,-0.0364
59.452,14.856,-0.0366
59.472,14.861,-0.0368
59.492,14.866,-0.0369
59.512,14.871,-0.0368
59.532,14.876,-0.0365
59.552,14.881,-0.0365
59.572,14.886,-0.0366
59.592,14.891,-0.0365
59.612,14.8959,-0.0366
59.632,14.9009,-0.0369
59.652,14.906,-0.037
59.672,14.911,-0.0366
59.692,14.916,-0.0366
59.712,14.921,-0.0368
59.732,14.926,-0.0369
59.752,14.931,-0.0366
59.772,14.936,-0.0365
59.792,14.941,-0.0365
59.812,14.946,-0.0367
59.832,14.951,-0.0368
59.852,14.956,-0.0368
59.872,14.961,-0.0366
59.892,14.966,-0.0366
59.912,14.971,-0.0367
59.932,14.976,-0.0367
59.952,14.981,-0.0368
59.972,14.986,-0.0367
59.992,14.991,-0.0366
60.012,14.996,-0.0366
60.032,15.001,-0.0366
60.052,15.006,-0.0366
60.072,15.011,-0.0365
60.092,15.016,-0.0365
60.112,15.021,-0.0364
60.132,15.026,-0.0367
60.152,15.031,-0.0366
60.172,15.036,-0.0365
60.192,15.041,-0.0365
60.212,15.046,-0.0366
60.232,15.051,-0.0366
60.252,15.056,-0.0367
60.272,15.061,-0.0365
60.292,15.066,-0.0365
60.312,15.071,-0.0367
60.332,15.076,-0.0366
60.352,15.081,-0.0367
60.372,15.086,-0.0367
60.392,15.091,-0.0365
60.412,15.096,-0.0367
60.432,15.101,-0.0366
60.452,15.106,-0.0366
60.472,15.111,-0.0366
60.492,15.116,-0.0366
60.512,15.121,-0.0367
60.532,15.126,-0.0368
60.552,15.131,-0.0367
60.572,15.136,-0.0365
60.592,15.141,-0.0365
60.612,15.146,-0.0365
60.632,15.151,-0.0365
60.652,15.156,-0.0363
60.672,15.161,-0.0364
60.692,15.166,-0.0365
60.712,15.171,-0.0367
60.732,15.176,-0.0368
60.752,15.181,-0.0368
60.772,15.186,-0.0365
60.792,15.191,-0.0365
60.812,15.196,-0.0364
60.832,15.201,-0.0364
60.852,15.206,-0.0365
60.872,15.211,-0.0366
60.892,15.216,-0.0367
60.912,15.221,-0.0367
60.932,15.226,-0.0367
60.952,15.231,-0.0367
60.972,15.236,-0.0367
60.992,15.241,-0.0366
61.012,15.246,-0.0367
61.032,15.251,-0.0368
61.052,15.256,-0.0368
61.072,15.261,-0.0366
61.092,15.266,-0.0368
61.112,15.271,-0.0367
61.132,15.276,-0.0365
61.152,15.281,-0.0366
61.172,15.286,-0.0367
61.192,15.291,-0.0365
61.212,15.296,-0.0364
61.232,15.301,-0.0367
61.252,15.306,-0.037
61.272,15.311,-0.0368
61.292,15.316,-0.0365
61.312,15.321,-0.0364
61.332,15.326,-0.0365
61.352,15.331,-0.0366
61.372,15.336,-0.0366
61.392,15.341,-0.0366
61.412,15.346,-0.0365
61.432,15.351,-0.0366
61.452,15.356,-0.0364
61.472,15.361,-0.0364
61.492,15.366,-0.0364
61.512,15.371,-0.0366
61.532,15.376,-0.0368
61.552,15.381,-0.0367
61.572,15.386,-0.0369
61.592,15.391,-0.0367
61.612,15.396,-0.0368
61.632,15.401,-0.0367
61.652,15.406,-0.0366
61.672,15.411,-0.0369
61.692,15.416,-0.0367
61.712,15.421,-0.0365
61.732,15.426,-0.0366
61.752,15.431,-0.0367
61.772,15.436,-0.0367
61.792,15.441,-0.0367
61.812,15.446,-0.0367
61.822,15.4485,-0.0366
