Time,Displacement,Force
"14.9800","3.7382","0.4951"
"15.0000","3.7432","0.4953"
"15.0200","3.7482","0.4955"
"15.0400","3.7532","0.4959"
"15.0600","3.7582","0.4959"
"15.0800","3.7632","0.4960"
"15.1000","3.7682","0.4964"
"15.1200","3.7732","0.4968"
"15.1400","3.7782","0.4969"
"15.1600","3.7832","0.4967"
"15.1800","3.7882","0.4970"
"15.2000","3.7932","0.4973"
"15.2200","3.7982","0.4978"
"15.2400","3.8032","0.4981"
"15.2600","3.8081","0.4983"
"15.2800","3.8131","0.4982"
"15.3000","3.8181","0.4985"
"15.3200","3.8231","0.4989"
"15.3400","3.8281","0.4991"
"15.3600","3.8331","0.4994"
"15.3800","3.8381","0.4997"
"15.4000","3.8431","0.4999"
"15.4200","3.8481","0.5002"
"15.4400","3.8532","0.5004"
"15.4600","3.8581","0.5006"
"15.4800","3.8631","0.5006"
"15.5000","3.8681","0.5010"
"15.5200","3.8731","0.5012"
"15.5400","3.8782","0.5015"
"15.5600","3.8832","0.5019"
"15.5800","3.8882","0.5021"
"15.6000","3.8932","0.5022"
"15.6200","3.8982","0.5024"
"15.6400","3.9032","0.5025"
"15.6600","3.9082","0.5027"
"15.6800","3.9132","0.5028"
"15.7000","3.9181","0.5030"
"15.7200","3.9232","0.5034"
"15.7400","3.9282","0.5037"
"15.7600","3.9332","0.5037"
"15.7800","3.9382","0.5042"
"15.8000","3.9432","0.5042"
"15.8200","3.9482","0.5044"
"15.8400","3.9531","0.5046"
"15.8600","3.9581","0.5048"
"15.8800","3.9631","0.5051"
"15.9000","3.9681","0.5054"
"15.9200","3.9732","0.5056"
"15.9400","3.9781","0.5059"
"15.9600","3.9831","0.5063"
"15.9800","3.9881","0.5065"
"16.0000","3.9931","0.5068"
"16.0200","3.9981","0.5068"
"16.0400","4.0031","0.5071"
"16.0600","4.0081","0.5074"
"16.0800","4.0131","0.5075"
"16.1000","4.0182","0.5079"
"16.1200","4.0232","0.5081"
"16.1400","4.0282","0.5081"
"16.1600","4.0331","0.5082"
"16.1800","4.0381","0.5087"
"16.2000","4.0431","0.5093"
"16.2200","4.0481","0.5094"
"16.2400","4.0531","0.5095"
"16.2600","4.0581","0.5096"
"16.2800","4.0631","0.5096"
"16.3000","4.0681","0.5097"
"16.3200","4.0731","0.5099"
"16.3400","4.0781","0.5102"
"16.3600","4.0832","0.5107"
"16.3800","4.0882","0.5108"
"16.4000","4.0932","0.5108"
